candle_begin_time,open,high,low,close,volume
2019-07-11,12359.6,12359.7,11185.7,11492.5,88448.54298555
2019-07-12,11489.3,11753.6,11000.0,11476.6,70003.19637865
2019-07-13,11475.5,11882.1,11194.5,11410.9,37476.04469411
2019-07-14,11412.6,11476.0,10300.0,10415.9,64493.9152253
2019-07-15,10414.1,10733.8,9850.0,10569.4,70394.83084041
2019-07-16,10572.8,11074.8,10324.0,10494.2,59530.06117931
2019-07-17,10495.7,10495.7,9056.8,9718.2,109983.71849974
2019-07-18,9717.6,10452.8,9275.0,10439.9,80085.74267214
2019-07-19,10440.1,10779.9,9938.0,10417.7,67051.15020127
2019-07-20,10416.3,10712.6,10296.9,10612.2,36639.41496644
2019-07-21,10611.1,11049.0,10334.1,10440.6,45613.87980224
2019-07-22,10440.8,10680.0,10163.4,10242.3,37159.15188435
2019-07-23,10241.3,10428.7,9875.0,9930.9,43804.27846432
2019-07-24,9930.7,10223.7,9595.4,9912.0,39768.09627444
2019-07-25,9912.0,10174.9,9530.0,9988.3,43406.74968533
2019-07-26,9990.1,10073.0,9633.2,9778.3,33061.6373878
2019-07-27,9790.5,10183.6,9321.8,9427.4,61227.2320711
2019-07-28,9427.4,9578.3,9333.9,9523.0,35668.19508369
2019-07-29,9524.4,9738.0,9157.0,9537.0,54948.89019864
2019-07-30,9537.8,9727.1,9398.8,9680.2,38335.07936223
2019-07-31,9683.1,10093.1,9501.0,10046.9,37156.97117801
2019-08-01,10047.0,10158.6,9878.4,10013.1,29230.76938032
2019-08-02,10013.7,10638.0,9992.1,10612.7,33434.25364401
2019-08-03,10613.5,10880.0,10359.1,10734.5,37841.0464256
2019-08-04,10734.6,10972.4,10552.7,10946.5,26400.21142474
2019-08-05,10946.4,11849.0,10750.0,11752.3,47107.58437681
2019-08-06,11752.4,12307.6,11570.0,11698.6,48128.88054591
2019-08-07,11698.6,12147.2,11228.0,11665.9,43043.18836139
2019-08-08,11665.7,12088.0,11480.0,11695.8,43914.21357878
2019-08-09,11696.1,12072.0,11520.0,11742.0,39851.09644179
2019-08-10,11740.3,11983.0,11286.0,11408.8,38756.84441121
2019-08-11,11408.9,11486.3,11112.5,11384.2,25399.1726921
2019-08-12,11382.3,11604.8,11234.9,11397.1,20253.75323842
2019-08-13,11397.1,11469.9,10920.0,10951.3,22617.30210661
2019-08-14,10951.0,10993.6,10410.0,10515.7,35969.42558409
2019-08-15,10516.5,10630.0,9517.3,10091.4,78155.96597676
2019-08-16,10091.4,10461.7,9768.0,10389.0,55125.53491955
2019-08-17,10389.1,10533.7,10205.0,10312.1,27890.38103411
2019-08-18,10312.1,10507.8,9993.3,10390.5,25447.67394696
2019-08-19,10390.5,10779.9,10258.0,10708.7,26566.23112181
2019-08-20,10708.4,10950.0,10558.9,10741.3,25858.96615882
2019-08-21,10741.4,10840.0,9925.2,9986.6,36003.31226347
2019-08-22,9987.6,10188.0,9761.4,10112.4,34715.83114514
2019-08-23,10111.4,10448.1,10020.0,10398.9,24010.67087901
2019-08-24,10398.9,10446.1,9872.0,9989.8,24356.94883501
2019-08-25,9989.8,10339.8,9900.0,10067.1,20393.84984042
2019-08-26,10067.2,10630.0,9905.8,10337.2,42658.3834206
2019-08-27,10337.2,10409.0,10051.1,10191.0,23584.41744922
2019-08-28,10190.2,10333.0,10050.0,10240.3,16707.27083966
2019-08-29,10239.0,10275.1,9320.0,9505.2,48019.9899446
2019-08-30,9505.2,9630.4,9350.0,9592.3,21604.60231574
2019-08-31,9592.4,9693.0,9450.2,9592.1,10913.44651799
2019-09-01,9592.1,9685.8,9430.0,9605.7,9570.26145431
2019-09-02,9605.8,9950.0,9519.3,9878.7,18622.04747741
2019-09-03,9878.7,10780.0,9870.0,10687.1,53007.16274068
2019-09-04,10687.2,10717.7,10372.9,10407.4,27256.74790893
2019-09-05,10407.5,10806.5,10404.6,10543.4,30955.77330151
2019-09-06,10543.4,10904.6,10465.6,10843.0,28193.45144476
2019-09-07,10843.0,10852.6,10188.0,10454.6,28815.94491433
2019-09-08,10454.7,10582.0,10222.0,10387.5,17605.82339095
2019-09-09,10387.6,10517.1,10057.4,10316.0,24671.1055519
2019-09-10,10316.8,10380.9,10163.1,10176.9,15854.95267244
2019-09-11,10177.0,10301.0,9878.8,9991.2,23604.9802811
2019-09-12,9991.2,10361.9,9925.5,10324.6,14298.65626053
2019-09-13,10324.6,10449.0,10237.6,10299.8,14407.55988166
2019-09-14,10299.9,10399.9,10153.1,10356.1,16194.31354631
2019-09-15,10356.1,10416.7,10252.2,10304.3,11920.72109008
2019-09-16,10304.3,10356.8,10114.5,10114.6,14018.87758782
2019-09-17,10114.7,10340.6,10076.3,10202.2,12990.81310655
2019-09-18,10202.3,10271.9,10087.1,10171.3,14279.931716
2019-09-19,10171.3,10214.7,9630.0,9882.4,30701.00373371
2019-09-20,9882.4,10345.0,9874.6,10180.0,26209.6401939
2019-09-21,10179.4,10186.9,9910.5,10037.7,14239.69051145
2019-09-22,10037.7,10088.0,9856.5,9990.4,13496.90261524
2019-09-23,9990.5,10073.0,9700.0,9868.4,17438.59604133
2019-09-24,9868.4,9883.0,9410.0,9529.4,33170.28201582
2019-09-25,9528.3,9598.9,7660.0,8298.4,107308.94775764
2019-09-26,8298.4,8619.0,7851.0,7926.7,45637.7350376
2019-09-27,7931.3,8190.0,7722.0,7979.9,49837.39851392
2019-09-28,7979.7,8259.3,7936.2,8067.0,25254.49788162
2019-09-29,8067.0,8350.0,7890.1,7966.3,26102.25174766
2019-09-30,7966.4,8306.0,7712.3,8284.0,41338.23395294
2019-10-01,8286.0,8498.0,8165.1,8363.5,23447.5669133
2019-10-02,8364.4,8496.4,8150.8,8236.9,18079.75085199
2019-10-03,8237.0,8395.9,8068.2,8110.3,14529.63289431
2019-10-04,8110.3,8282.0,8001.0,8148.2,16958.13786123
2019-10-05,8148.2,8216.8,8013.2,8080.6,10470.2373878
2019-10-06,8080.1,8200.4,7859.1,8008.8,17259.1952341
2019-10-07,8008.8,8221.0,7765.4,8177.5,29852.32058863
2019-10-08,8176.5,8325.6,8129.7,8186.5,19125.78557785
2019-10-09,8185.0,8660.0,8100.0,8551.3,29852.17717229
2019-10-10,8551.4,8668.2,8418.1,8538.4,27350.45806324
2019-10-11,8538.4,8779.9,8271.3,8346.2,30854.79850892
2019-10-12,8346.2,8398.0,8221.0,8371.9,12917.22535099
2019-10-13,8372.0,8440.0,8281.0,8403.6,7236.58566687
2019-10-14,8403.1,8449.5,8150.0,8252.0,14640.86262347
2019-10-15,8250.9,8409.9,8207.5,8317.8,18231.44044666
2019-10-16,8316.8,8317.7,7932.7,7950.4,19695.40364223
2019-10-17,7950.4,8116.8,7917.0,8069.6,11234.99521362
2019-10-18,8069.7,8128.8,7816.8,7919.5,14074.04267602
2019-10-19,7919.5,8100.0,7870.0,7989.1,9661.15520205
2019-10-20,7989.1,8042.7,7870.0,8023.4,10268.91025228
2019-10-21,8023.4,8333.0,8010.1,8190.4,16796.01272785
2019-10-22,8190.5,8297.2,8142.8,8212.2,9398.91493127
2019-10-23,8212.3,8221.9,7402.0,7427.3,41547.31488594
2019-10-24,7426.0,7530.0,7291.1,7432.0,20725.23788853
2019-10-25,7432.0,8550.0,7381.1,8285.7,31661.04617127
