candle_begin_time,open,high,low,close,volume
2018-03-25,8950.0,8974.4,8364.9,8478.0,23958.48986364
2018-03-26,8468.4,8664.0,8017.3,8076.1,29652.1221482
2018-03-27,8076.1,8260.0,7738.0,8067.8,40392.9978452
2018-03-28,8050.3,8140.0,7740.0,7862.4,34376.61701732
2018-03-29,7865.1,7998.9,7343.0,7479.2,38189.84489612
2018-03-30,7474.1,7723.1,6633.0,6795.0,72443.04743418
2018-03-31,6795.0,7208.0,6570.3,7050.0,49502.4002921
2018-04-01,7050.0,7172.7,6439.7,6449.8,38970.54053452
2018-04-02,6450.2,7117.1,6432.8,7029.3,43303.9108075
2018-04-03,7013.3,7438.9,6900.1,7387.9,39452.25389884
2018-04-04,7380.3,7504.5,6773.0,6799.9,39216.72594508
2018-04-05,6800.0,6917.2,6571.5,6727.6,41236.85332118
2018-04-06,6727.6,6853.8,6501.0,6591.8,36139.37277314
2018-04-07,6593.6,7020.0,6522.4,7002.8,34648.89414136
2018-04-08,7002.8,7170.9,6856.0,7041.0,31411.4466415
2018-04-09,7037.1,7180.0,6685.6,6730.7,37355.18711574
2018-04-10,6730.7,6850.0,6620.0,6824.3,29015.08088084
2018-04-11,6824.3,6980.0,6769.5,6939.8,24812.25000708
2018-04-12,6939.8,8000.0,6765.0,7616.0,63746.00552386
2018-04-13,7616.0,8221.9,7565.0,8125.0,51812.4826437
2018-04-14,8115.0,8180.0,7808.0,7945.1,34615.36282414
2018-04-15,7950.0,8400.0,7920.0,8275.9,29160.88465734
2018-04-16,8270.0,8400.0,7888.6,7970.0,30990.72849064
2018-04-17,7983.3,8166.1,7930.0,8090.8,22921.69549224
2018-04-18,8080.6,8159.0,7826.0,8000.9,32668.43427784
2018-04-19,8000.0,8289.9,8000.0,8233.1,31220.18382142
2018-04-20,8233.1,8572.9,8200.0,8473.6,35001.52777994
2018-04-21,8475.8,9034.9,8451.2,8820.0,36632.78618972
2018-04-22,8820.0,9012.0,8713.4,8939.0,27260.7100815
2018-04-23,8930.0,9019.9,8743.3,8909.7,32912.94889872
2018-04-24,8909.7,9428.0,8810.0,9357.4,37709.93537586
2018-04-25,9357.4,9758.3,8786.0,8962.2,58667.87227816
2018-04-26,8963.1,9178.0,8652.9,8800.8,46954.13112366
2018-04-27,8817.6,9386.8,8780.0,9236.6,44401.21669312
2018-04-28,9238.0,9429.9,8866.2,9357.7,44262.82226818
2018-04-29,9357.7,9566.0,9157.3,9299.7,49740.92857482
2018-04-30,9318.0,9502.6,9111.0,9302.3,34384.67791256
2018-05-01,9309.6,9370.0,8827.4,8911.6,36751.68863182
2018-05-02,8911.6,9200.0,8908.0,9159.9,32205.25321363
2018-05-03,9158.9,9499.0,9064.2,9438.0,29791.53078959
2018-05-04,9438.0,9836.5,9421.6,9630.6,35576.1168253
2018-05-05,9630.6,9997.0,9579.3,9930.0,38193.56609617
2018-05-06,9930.0,9988.8,9445.0,9510.0,36988.56539435
2018-05-07,9510.0,9690.0,9200.0,9358.6,59738.55172052
2018-05-08,9358.6,9469.9,9073.0,9188.0,34696.04954699
2018-05-09,9180.6,9325.0,8975.6,9300.3,27315.88544036
2018-05-10,9300.3,9395.4,9241.3,9338.3,25925.94937379
2018-05-11,9338.3,9396.5,8465.0,8570.0,44581.93686436
2018-05-12,8570.0,8679.0,8123.9,8301.8,38237.50356187
2018-05-13,8301.8,8650.8,8243.1,8602.0,30612.55174887
2018-05-14,8617.0,8819.4,8280.0,8780.0,33321.34418036
2018-05-15,8774.4,8877.1,8464.0,8515.3,34519.01072331
2018-05-16,8515.3,8590.2,8075.0,8280.6,35871.26786536
2018-05-17,8280.4,8466.0,8195.8,8309.0,27297.39385943
2018-05-18,8298.0,8331.6,7918.0,8108.5,32613.20810124
2018-05-19,8108.5,8388.2,8071.3,8308.4,26570.18597924
2018-05-20,8300.0,8392.5,8170.0,8391.0,22584.22078604
2018-05-21,8384.6,8604.7,8346.0,8398.7,24490.61443995
2018-05-22,8398.7,8436.9,6002.0,8229.0,26889.43246441
2018-05-23,8222.5,8261.7,7647.6,7687.7,25977.28604681
2018-05-24,7687.7,7720.0,7250.0,7561.0,37632.25463833
2018-05-25,7561.0,7645.8,7312.5,7497.1,27342.17965248
2018-05-26,7500.0,7654.9,7349.8,7541.1,19432.04964209
2018-05-27,7541.1,7606.1,7140.0,7340.7,20341.04453398
2018-05-28,7337.1,7441.4,7158.2,7236.2,23513.47149285
2018-05-29,7237.8,7483.5,7006.7,7428.3,29704.21895349
2018-05-30,7430.5,7561.9,7306.2,7336.4,25705.22463133
2018-05-31,7332.1,7600.0,7265.4,7552.1,21715.22518004
2018-06-01,7554.7,7618.2,7355.0,7445.4,24112.48125458
2018-06-02,7445.4,7695.3,7401.0,7625.5,21742.75952617
2018-06-03,7620.0,7774.0,7593.1,7726.9,22062.41617732
2018-06-04,7726.9,7764.7,7453.3,7492.3,22796.78392922
2018-06-05,7495.4,7568.1,7359.1,7568.1,22000.33836079
