candle_begin_time,open,high,low,close,volume
2019-02-04,3464.0,3483.7,3426.4,3459.0,33502.00173794
2019-02-05,3459.1,3480.0,3449.3,3460.1,24088.52374488
2019-02-06,3460.1,3482.5,3380.7,3420.8,27188.85258025
2019-02-07,3421.2,3435.0,3385.2,3406.6,25271.20237519
2019-02-08,3406.1,3509.5,3379.8,3505.8,28216.48299206
2019-02-09,3504.0,3738.3,3487.2,3646.0,43825.38160463
2019-02-10,3646.0,3672.9,3608.9,3627.3,26424.83885168
2019-02-11,3627.7,3684.6,3616.4,3641.6,32606.0528951
2019-02-12,3641.6,3649.7,3588.0,3619.0,24645.82326563
2019-02-13,3619.8,3669.4,3592.2,3594.4,30625.47649765
2019-02-14,3594.3,3625.4,3566.4,3600.3,26369.55038262
2019-02-15,3600.1,3652.8,3573.5,3586.1,27246.44469606
2019-02-16,3586.1,3651.0,3584.6,3634.3,25802.43879084
2019-02-17,3633.4,3700.0,3602.4,3621.1,27533.13798115
2019-02-18,3621.1,3850.6,3609.3,3827.4,42714.79366003
2019-02-19,3827.4,3996.4,3825.4,3970.1,58062.32320397
2019-02-20,3970.1,3985.1,3881.2,3937.9,48260.26419907
2019-02-21,3937.8,4017.2,3902.4,3931.1,46153.5081184
2019-02-22,3932.2,3987.5,3912.9,3953.3,48054.15232525
2019-02-23,3953.2,3976.3,3933.1,3943.1,43444.53191976
2019-02-24,3943.1,4199.0,3707.2,3777.4,87863.39682777
2019-02-25,3777.4,3820.5,3714.7,3807.8,62583.967917
2019-02-26,3807.8,3872.4,3782.0,3821.6,54443.98602567
2019-02-27,3820.5,3835.0,3788.6,3806.9,44670.04789933
2019-02-28,3807.0,3889.9,3687.3,3851.8,57590.97636274
2019-03-01,3852.0,3872.8,3798.0,3830.0,43885.88253807
2019-03-02,3830.3,3857.5,3771.6,3811.3,48416.46666697
2019-03-03,3811.4,3835.0,3792.9,3797.6,37599.17880815
2019-03-04,3797.4,3825.0,3673.3,3711.6,65076.45075237
2019-03-05,3711.8,3849.7,3698.6,3835.2,84169.88937331
2019-03-06,3834.1,3896.3,3814.9,3861.2,89336.04197788
2019-03-07,3860.8,3904.0,3841.8,3876.0,84793.78266811
2019-03-08,3876.1,3929.9,3861.6,3908.6,79991.89562886
2019-03-09,3908.3,3966.1,3801.1,3947.8,87541.54626896
2019-03-10,3948.8,3968.9,3885.0,3906.0,74030.34333694
2019-03-11,3906.5,3933.5,3840.0,3849.5,84414.57105917
2019-03-12,3849.5,3900.8,3814.3,3873.0,59238.75754445
2019-03-13,3873.2,3892.1,3839.1,3872.1,35318.43042379
2019-03-14,3872.1,3926.6,3815.2,3882.3,40274.28358495
2019-03-15,3882.3,3936.9,3872.0,3928.4,39562.2396979
2019-03-16,3928.5,4056.7,3911.4,3990.4,48182.47615967
2019-03-17,3990.4,4008.6,3949.9,3988.6,33031.6566132
2019-03-18,3988.2,4036.5,3954.2,3980.8,36243.66230153
2019-03-19,3980.6,4014.6,3968.9,3997.3,33053.48725643
2019-03-20,3997.3,4031.9,3982.5,4015.5,48602.91212207
2019-03-21,4015.7,4068.2,3905.0,3973.1,53313.96900291
2019-03-22,3973.3,4006.5,3943.8,3993.3,45141.21062147
2019-03-23,3993.3,4019.7,3976.0,4000.3,55595.04209072
2019-03-24,4000.4,4006.7,3975.3,3993.2,50904.24300272
2019-03-25,3993.2,3999.3,3960.9,3963.5,52885.77774957
2019-03-26,3963.5,3982.2,3880.0,3941.0,64507.76076836
2019-03-27,3941.0,4041.2,3927.0,4022.8,59055.14699004
2019-03-28,4022.8,4048.5,4003.9,4030.7,58040.28997017
2019-03-29,4030.6,4123.5,4019.5,4090.8,67561.42660783
2019-03-30,4091.0,4143.5,4055.2,4077.4,56686.76199292
2019-03-31,4077.4,4117.3,4060.7,4097.5,54121.18561134
2019-04-01,4097.2,4159.0,4070.5,4145.0,75239.12244875
2019-04-02,4145.0,4914.8,4135.0,4732.8,143596.61576974
2019-04-03,4732.8,5031.1,4668.5,4962.0,155093.37571727
2019-04-04,4961.4,5277.0,4781.2,4979.6,173151.82401977
2019-04-05,4979.8,5029.7,4780.0,4965.8,124473.43167102
2019-04-06,4964.9,5099.4,4947.7,5090.8,97264.80340899
2019-04-07,5090.8,5205.0,4930.0,5120.4,112695.34118829
2019-04-08,5120.4,5310.0,5044.0,5190.5,120624.74940862
2019-04-09,5190.6,5257.3,5077.7,5155.3,101530.657168
2019-04-10,5155.4,5245.0,5122.3,5243.0,85401.80219962
2019-04-11,5243.0,5412.0,4921.0,4993.3,128260.41471374
2019-04-12,4993.2,5066.9,4871.2,5039.0,99472.95396723
2019-04-13,5039.0,5090.0,5000.8,5051.7,81539.84459009
2019-04-14,5051.7,5072.3,5001.0,5061.4,75688.96657387
2019-04-15,5061.4,5167.8,5055.7,5133.5,73935.91107375
2019-04-16,5134.0,5140.2,4948.3,5070.1,88597.55896247
2019-04-17,5070.0,5229.9,5061.1,5182.5,94657.38340075
2019-04-18,5183.2,5271.2,5169.8,5231.9,85885.24139221
2019-04-19,5231.9,5285.0,5178.9,5261.5,86732.38944194
2019-04-20,5262.1,5334.6,5225.2,5287.4,90094.3327912
2019-04-21,5287.8,5314.5,5171.7,5237.5,96920.18542721
2019-04-22,5238.6,5350.3,5191.7,5278.6,95287.60860252
2019-04-23,5278.6,5600.5,5250.5,5535.5,112111.1797784
2019-04-24,5535.5,5590.0,5334.4,5422.1,118839.10881968
2019-04-25,5422.4,5444.3,5343.1,5428.3,107911.86982494
2019-04-26,5428.3,5528.0,5121.0,5284.1,146565.28271692
2019-04-27,5283.7,5336.5,5200.5,5282.0,106388.96833148
2019-04-28,5280.6,5341.8,5278.4,5334.0,97779.23668036
2019-04-29,5335.6,5336.6,5187.6,5233.4,94320.34042357
2019-04-30,5233.4,5338.1,5186.0,5312.1,93740.63183959
2019-05-01,5312.3,5370.0,5285.9,5354.6,79332.41706092
2019-05-02,5354.8,5538.0,5343.3,5523.2,91740.03090847
2019-05-03,5522.9,5849.6,5474.9,5785.8,124453.58983404
2019-05-04,5786.2,5911.2,5600.0,5640.4,109968.65438026
2019-05-05,5640.3,5872.8,5625.5,5770.9,101329.44083436
2019-05-06,5770.4,5818.0,5620.0,5731.8,93384.84304375
2019-05-07,5731.8,6027.1,5731.2,5918.5,111736.92431689
2019-05-08,5918.5,5968.7,5791.0,5953.8,101977.14745899
2019-05-09,5953.3,6124.4,5904.0,6033.7,110292.68474045
2019-05-10,6033.8,6359.0,6032.6,6338.8,115194.37302405
2019-05-11,6337.6,6965.0,6276.4,6912.4,149712.85555264
2019-05-12,6912.4,7517.1,6766.2,6875.5,196743.50944455
2019-05-13,6876.1,7900.4,6822.8,7782.9,159532.21848458
2019-05-14,7782.9,8349.0,7672.3,7954.7,136345.11167261
2019-05-15,7954.4,8142.1,7680.0,7994.7,164415.92700222
2019-05-16,7992.0,8322.6,7750.0,8005.5,160580.85751158
2019-05-17,8006.4,8068.9,6930.1,7097.7,177566.507385
2019-05-18,7097.9,7457.5,6985.9,7341.9,138697.41844474
2019-05-19,7340.8,8092.8,7228.3,7960.8,147939.8989771
2019-05-20,7959.6,8286.0,7560.0,7832.3,152747.71803166
2019-05-21,7834.6,8080.7,7677.0,7890.4,137459.51111132
2019-05-22,7890.9,8040.0,7731.6,7941.0,122783.10260709
2019-05-23,7940.0,7949.8,7466.0,7753.2,139869.90217129
2019-05-24,7752.0,8094.7,7706.0,8049.9,133830.50423948
2019-05-25,8049.1,8123.9,7900.0,8014.0,125061.66216866
2019-05-26,8015.1,8061.2,7852.0,7982.1,110558.8860777
2019-05-27,7982.1,8882.6,7936.3,8798.0,139212.96130428
2019-05-28,8800.6,8903.7,8500.0,8686.4,120229.76907023
2019-05-29,8686.0,8788.0,8420.0,8682.7,122317.98590888
2019-05-30,8681.6,8942.1,8545.3,8928.7,117921.04051766
2019-05-31,8929.9,9065.5,8000.0,8348.4,142904.67561777
2019-06-01,8353.7,8623.6,8288.5,8528.8,121766.55485806
2019-06-02,8528.7,8812.5,8467.6,8679.3,120180.41721585
2019-06-03,8678.3,8760.0,8325.3,8472.4,122119.29568479
2019-06-04,8475.0,8586.3,7768.0,7942.0,131864.6841634
2019-06-05,7941.8,7975.9,7417.3,7625.0,133485.77778994
2019-06-06,7625.5,7907.6,7575.3,7691.1,117482.63438543
2019-06-07,7690.7,7999.0,7450.0,7929.2,108569.0677907
2019-06-08,7930.4,8097.0,7839.0,7922.9,106164.94825172
2019-06-09,7917.9,7945.8,7650.0,7717.1,108551.83398603
2019-06-10,7717.1,8033.9,7505.9,7913.9,118162.42229703
2019-06-11,7913.9,8018.4,7709.2,7761.8,104331.25025085
2019-06-12,7760.6,8221.2,7686.5,8136.6,111782.48564664
2019-06-13,8140.0,8213.3,8005.6,8171.5,111689.96394168
2019-06-14,8170.0,8448.6,8134.4,8386.0,111072.30503827
2019-06-15,8387.6,8787.0,8316.1,8749.2,106548.0601908
2019-06-16,8749.1,9339.6,8726.3,9202.0,128767.25953774
2019-06-17,9203.7,9375.0,8830.1,9163.4,119969.05853184
2019-06-18,9163.5,9442.0,8964.0,9082.4,122068.51908363
2019-06-19,9085.8,9203.0,8951.0,9090.4,111127.98686924
2019-06-20,9090.4,9398.1,9065.8,9374.1,100256.92051558
2019-06-21,9373.9,9903.4,9280.7,9789.2,104550.54364403
2019-06-22,9789.4,11194.7,9789.4,10798.7,136143.06580571
2019-06-23,10805.7,11008.9,10418.0,10809.9,104428.54495472
2019-06-24,10809.9,11393.0,10621.4,10937.9,99055.52512208
2019-06-25,10937.8,11500.0,10858.3,11390.9,93561.15580978
2019-06-26,11388.4,12996.9,11263.3,12887.4,106446.60883646
2019-06-27,12889.9,13971.4,11510.0,11823.5,150042.41475663
2019-06-28,11828.7,12199.8,10517.1,11988.3,134162.38905787
2019-06-29,11988.6,12479.2,11500.0,11940.1,91657.16210446
2019-06-30,11940.2,12246.1,11051.0,11151.1,75307.72793996
2019-07-01,11151.2,11529.7,10030.0,10393.7,99114.62955658
2019-07-02,10393.8,10700.0,9724.6,10630.7,109317.62355702
2019-07-03,10627.3,11497.8,10421.0,11419.5,86180.46183415
2019-07-04,11420.2,11998.0,11038.0,11709.5,76470.94286285
2019-07-05,11707.9,11856.3,10801.0,11228.0,46627.79876966
2019-07-06,11227.2,11621.8,10801.8,11572.6,41089.85252323
2019-07-07,11569.4,11665.9,11053.0,11222.4,30395.75390967
2019-07-08,11222.2,11924.1,11121.3,11833.9,36595.01619669
2019-07-09,11832.1,12787.7,11750.1,12339.6,54346.25391968
2019-07-10,12339.6,13150.0,12100.0,12353.2,64287.06007005
